time,T_amb,Dew_point,Relative_humidity_percent,Atmostorheric_station_pressure_Pa,Extraterrestrial_horizontal_radiation_Wh/m2,Extraterrestrial_direct_normal_radiation_Wh/m2,Horizontal_infrared_radiation_intensity_Wh/m2,Global_horizontal_radiation_Wh/m2,Direct_normal_radiation_Wh/m2,Diffuse_horizontal_radiation_Wh/m2,Av_global_horizontal_illuminance_lux,Direct_normal_illuminance_lux,Diffuse_horizontal_illuminance_lux,Zenith_luminance_Cd/m2_during_minutes_preceding_indicated_time,Wind_direction,Wind_storeed_m/s,Total_sky_cover,Opaque_sky_cover,Visibility_km,Ceiling_height_m,Present_weather_observation,Present_weather_codes,Precipitable_water_mm,Aerosol_optical_depth,Snow_depth_cm,Days_since_last_snowfall,Albedo,Liquid_precipitation_depth_mm,Liquid_precipitation_quantity
28197000,1.1,0.6,96,99700,1,1403,284,0,0,0,0,0,0,0,310,2.6,10,9,0.5,180,0,999199999,0,0.093,1,88,0,0,0
28197900,1.1,0.6,96,99700,1,1403,284,0,0,0,0,0,0,0,310,2.6,10,9,0.5,180,0,999199999,0,0.093,1,88,0,0,0
28198800,0.7,0.7,100,99700,113,1403,290,10,0,10,1200,0,1200,390,310,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28199700,0.7,0.7,100,99700,113,1403,290,10,0,10,1200,0,1200,390,310,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28200600,0.7,0.7,100,99700,113,1403,290,10,0,10,1200,0,1200,390,310,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28201500,0.7,0.7,100,99700,113,1403,290,10,0,10,1200,0,1200,390,310,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28202400,0.9,0.9,100,99700,279,1403,291,40,0,40,4700,0,4700,1580,330,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28203300,0.9,0.9,100,99700,279,1403,291,40,0,40,4700,0,4700,1580,330,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28204200,0.9,0.9,100,99700,279,1403,291,40,0,40,4700,0,4700,1580,330,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28205100,0.9,0.9,100,99700,279,1403,291,40,0,40,4700,0,4700,1580,330,2.1,10,10,0.9,60,0,999199999,0,0.093,1,88,0,0,0
28206000,1.2,0.7,96,99700,400,1403,292,68,0,68,7900,0,7900,2730,300,1,10,10,1.3,180,0,999199999,0,0.093,1,88,0,0,0
28206900,1.2,0.7,96,99700,400,1403,292,68,0,68,7900,0,7900,2730,300,1,10,10,1.3,180,0,999199999,0,0.093,1,88,0,0,0
28207800,1.2,0.7,96,99700,400,1403,292,68,0,68,7900,0,7900,2730,300,1,10,10,1.3,180,0,999199999,0,0.093,1,88,0,0,0
28208700,1.2,0.7,96,99700,400,1403,292,68,0,68,7900,0,7900,2730,300,1,10,10,1.3,180,0,999199999,0,0.093,1,88,0,0,0
28209600,1.5,1.5,100,99600,469,1403,295,85,0,85,9800,0,9900,3470,280,1,10,10,3,210,0,999099999,0,0.093,1,88,0,0,0
28210500,1.5,1.5,100,99600,469,1403,295,85,0,85,9800,0,9900,3470,280,1,10,10,3,210,0,999099999,0,0.093,1,88,0,0,0
28211400,1.5,1.5,100,99600,469,1403,295,85,0,85,9800,0,9900,3470,280,1,10,10,3,210,0,999099999,0,0.093,1,88,0,0,0
28212300,1.5,1.5,100,99600,469,1403,295,85,0,85,9800,0,9900,3470,280,1,10,10,3,210,0,999099999,0,0.093,1,88,0,0,0
28213200,2,1.3,95,99600,481,1403,296,88,0,88,10200,0,10200,3600,280,2.6,10,10,4.5,210,0,909999999,0,0.093,1,88,0,0,0
28214100,2,1.3,95,99600,481,1403,296,88,0,88,10200,0,10200,3600,280,2.6,10,10,4.5,210,0,909999999,0,0.093,1,88,0,0,0
28215000,2,1.3,95,99600,481,1403,296,88,0,88,10200,0,10200,3600,280,2.6,10,10,4.5,210,0,909999999,0,0.093,1,88,0,0,0
28215900,2,1.3,95,99600,481,1403,296,88,0,88,10200,0,10200,3600,280,2.6,10,10,4.5,210,0,909999999,0,0.093,1,88,0,0,0
28216800,2,1.4,96,99500,436,1403,288,77,0,77,8900,0,8900,3100,250,2.6,10,9,4.5,180,0,919999999,0,0.093,1,88,0,0,0
28217700,2,1.4,96,99500,436,1403,288,77,0,77,8900,0,8900,3100,250,2.6,10,9,4.5,180,0,919999999,0,0.093,1,88,0,0,0
28218600,2,1.4,96,99500,436,1403,288,77,0,77,8900,0,8900,3100,250,2.6,10,9,4.5,180,0,919999999,0,0.093,1,88,0,0,0
28219500,2,1.4,96,99500,436,1403,288,77,0,77,8900,0,8900,3100,250,2.6,10,9,4.5,180,0,919999999,0,0.093,1,88,0,0,0
28220400,1.9,1.9,100,99500,335,1403,297,53,0,53,6100,0,6100,2080,240,3.1,10,10,4,180,0,999299999,0,0.093,1,88,0,0,0
28221300,1.9,1.9,100,99500,335,1403,297,53,0,53,6100,0,6100,2080,240,3.1,10,10,4,180,0,999299999,0,0.093,1,88,0,0,0
28222200,1.9,1.9,100,99500,335,1403,297,53,0,53,6100,0,6100,2080,240,3.1,10,10,4,180,0,999299999,0,0.093,1,88,0,0,0
28223100,1.9,1.9,100,99500,335,1403,297,53,0,53,6100,0,6100,2080,240,3.1,10,10,4,180,0,999299999,0,0.093,1,88,0,0,0
28224000,1.7,1.7,100,99600,187,1403,296,22,0,22,2600,0,2600,850,240,2.8,10,10,4.5,180,9,999999999,0,0.093,1,88,0,0,0
28224900,1.7,1.7,100,99600,187,1403,296,22,0,22,2600,0,2600,850,240,2.8,10,10,4.5,180,9,999999999,0,0.093,1,88,0,0,0
28225800,1.7,1.7,100,99600,187,1403,296,22,0,22,2600,0,2600,850,240,2.8,10,10,4.5,180,9,999999999,0,0.093,1,88,0,0,0
28226700,1.7,1.7,100,99600,187,1403,296,22,0,22,2600,0,2600,850,240,2.8,10,10,4.5,180,9,999999999,0,0.093,1,88,0,0,0
28227600,1.6,1.6,100,99600,25,1403,295,2,0,2,300,0,300,90,220,2.6,10,10,5,450,0,909999999,0,0.093,1,88,0,0,0
28228500,1.6,1.6,100,99600,25,1403,295,2,0,2,300,0,300,90,220,2.6,10,10,5,450,0,909999999,0,0.093,1,88,0,0,0
28229400,1.6,1.6,100,99600,25,1403,295,2,0,2,300,0,300,90,220,2.6,10,10,5,450,0,909999999,0,0.093,1,88,0,0,0
28230300,1.6,1.6,100,99600,25,1403,295,2,0,2,300,0,300,90,220,2.6,10,10,5,450,0,909999999,0,0.093,1,88,0,0,0
28231200,2.2,1.6,96,99500,0,1403,298,0,0,0,0,0,0,0,170,2.6,10,10,6,210,9,999999999,0,0.093,1,88,0,0,0
28232100,2.2,1.6,96,99500,0,1403,298,0,0,0,0,0,0,0,170,2.6,10,10,6,210,9,999999999,0,0.093,1,88,0,0,0
28233000,2.2,1.6,96,99500,0,1403,298,0,0,0,0,0,0,0,170,2.6,10,10,6,210,9,999999999,0,0.093,1,88,0,0,0
28233900,2.2,1.6,96,99500,0,1403,298,0,0,0,0,0,0,0,170,2.6,10,10,6,210,9,999999999,0,0.093,1,88,0,0,0
28234800,2.1,1.6,96,99500,0,1403,289,0,0,0,0,0,0,0,170,2.6,9,9,6,750,0,999999099,0,0.093,1,88,0,0,0
28235700,2.1,1.6,96,99500,0,1403,289,0,0,0,0,0,0,0,170,2.6,9,9,6,750,0,999999099,0,0.093,1,88,0,0,0
28236600,2.1,1.6,96,99500,0,1403,289,0,0,0,0,0,0,0,170,2.6,9,9,6,750,0,999999099,0,0.093,1,88,0,0,0
28237500,2.1,1.6,96,99500,0,1403,289,0,0,0,0,0,0,0,170,2.6,9,9,6,750,0,999999099,0,0.093,1,88,0,0,0
28238400,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,190,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28239300,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,190,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28240200,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,190,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28241100,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,190,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28242000,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,210,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28242900,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,210,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28243800,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,210,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28244700,2.7,2.7,100,99500,0,1403,293,0,0,0,0,0,0,0,210,3.6,9,9,9,750,9,999999999,0,0.093,1,88,0,0,0
28245600,2.6,2.6,100,99500,0,1403,300,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28246500,2.6,2.6,100,99500,0,1403,300,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28247400,2.6,2.6,100,99500,0,1403,300,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28248300,2.6,2.6,100,99500,0,1403,300,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28249200,2.8,2.8,100,99500,0,1403,302,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28250100,2.8,2.8,100,99500,0,1403,302,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28251000,2.8,2.8,100,99500,0,1403,302,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28251900,2.8,2.8,100,99500,0,1403,302,0,0,0,0,0,0,0,170,2.6,10,10,9,690,9,999999999,0,0.093,1,88,0,0,0
28252800,3.1,2.6,97,99400,0,1403,294,0,0,0,0,0,0,0,170,2.6,9,9,9,690,9,999999999,0,0.093,1,88,0,0,0
28253700,3.1,2.6,97,99400,0,1403,294,0,0,0,0,0,0,0,170,2.6,9,9,9,690,9,999999999,0,0.093,1,88,0,0,0
28254600,3.1,2.6,97,99400,0,1403,294,0,0,0,0,0,0,0,170,2.6,9,9,9,690,9,999999999,0,0.093,1,88,0,0,0
28255500,3.1,2.6,97,99400,0,1403,294,0,0,0,0,0,0,0,170,2.6,9,9,9,690,9,999999999,0,0.093,1,88,0,0,0
28256400,2.8,2.8,100,99400,0,1403,293,0,0,0,0,0,0,0,180,3.6,9,9,12,690,9,999999999,0,0.092,1,88,0,0,0
28257300,2.8,2.8,100,99400,0,1403,293,0,0,0,0,0,0,0,180,3.6,9,9,12,690,9,999999999,0,0.092,1,88,0,0,0
28258200,2.8,2.8,100,99400,0,1403,293,0,0,0,0,0,0,0,180,3.6,9,9,12,690,9,999999999,0,0.092,1,88,0,0,0
28259100,2.8,2.8,100,99400,0,1403,293,0,0,0,0,0,0,0,180,3.6,9,9,12,690,9,999999999,0,0.092,1,88,0,0,0
28260000,1.3,0.8,96,99300,0,1403,262,0,0,0,0,0,0,0,170,3.1,2,2,15,22000,9,999999999,0,0.092,1,88,0,0,0
28260900,1.3,0.8,96,99300,0,1403,262,0,0,0,0,0,0,0,170,3.1,2,2,15,22000,9,999999999,0,0.092,1,88,0,0,0
28261800,1.3,0.8,96,99300,0,1403,262,0,0,0,0,0,0,0,170,3.1,2,2,15,22000,9,999999999,0,0.092,1,88,0,0,0
28262700,1.3,0.8,96,99300,0,1403,262,0,0,0,0,0,0,0,170,3.1,2,2,15,22000,9,999999999,0,0.092,1,88,0,0,0
28263600,0.4,0.1,98,99300,0,1403,255,0,0,0,0,0,0,0,170,3.1,1,1,18,22000,9,999999999,0,0.092,1,88,0,0,0
28264500,0.4,0.1,98,99300,0,1403,255,0,0,0,0,0,0,0,170,3.1,1,1,18,22000,9,999999999,0,0.092,1,88,0,0,0
28265400,0.4,0.1,98,99300,0,1403,255,0,0,0,0,0,0,0,170,3.1,1,1,18,22000,9,999999999,0,0.092,1,88,0,0,0
28266300,0.4,0.1,98,99300,0,1403,255,0,0,0,0,0,0,0,170,3.1,1,1,18,22000,9,999999999,0,0.092,1,88,0,0,0
28267200,0.7,0.2,96,99200,0,1403,251,0,0,0,0,0,0,0,170,4.1,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28268100,0.7,0.2,96,99200,0,1403,251,0,0,0,0,0,0,0,170,4.1,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28269000,0.7,0.2,96,99200,0,1403,251,0,0,0,0,0,0,0,170,4.1,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28269900,0.7,0.2,96,99200,0,1403,251,0,0,0,0,0,0,0,170,4.1,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28270800,-0.1,-0.1,100,99100,0,1403,248,0,0,0,0,0,0,0,170,2.6,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28271700,-0.1,-0.1,100,99100,0,1403,248,0,0,0,0,0,0,0,170,2.6,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28272600,-0.1,-0.1,100,99100,0,1403,248,0,0,0,0,0,0,0,170,2.6,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28273500,-0.1,-0.1,100,99100,0,1403,248,0,0,0,0,0,0,0,170,2.6,0,0,18,22000,9,999999999,0,0.092,1,88,0,0,0
28274400,-0.5,-0.9,97,99100,0,1403,251,0,0,0,0,0,0,0,130,1.5,1,1,20,22000,9,999999999,0,0.092,1,88,0,0,0
28275300,-0.5,-0.9,97,99100,0,1403,251,0,0,0,0,0,0,0,130,1.5,1,1,20,22000,9,999999999,0,0.092,1,88,0,0,0
28276200,-0.5,-0.9,97,99100,0,1403,251,0,0,0,0,0,0,0,130,1.5,1,1,20,22000,9,999999999,0,0.092,1,88,0,0,0
28277100,-0.5,-0.9,97,99100,0,1403,251,0,0,0,0,0,0,0,130,1.5,1,1,20,22000,9,999999999,0,0.092,1,88,0,0,0
28278000,0.2,-0.6,94,99000,0,1403,253,0,0,0,0,0,0,0,150,4.6,2,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28278900,0.2,-0.6,94,99000,0,1403,253,0,0,0,0,0,0,0,150,4.6,2,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28279800,0.2,-0.6,94,99000,0,1403,253,0,0,0,0,0,0,0,150,4.6,2,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28280700,0.2,-0.6,94,99000,0,1403,253,0,0,0,0,0,0,0,150,4.6,2,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28281600,0.7,-0.3,93,99000,0,1403,255,0,0,0,0,0,0,0,170,4.1,7,1,15,3300,9,999999999,0,0.092,1,88,0,0,0
28282500,0.7,-0.3,93,99000,0,1403,255,0,0,0,0,0,0,0,170,4.1,7,1,15,3300,9,999999999,0,0.092,1,88,0,0,0
28283400,0.7,-0.3,93,99000,0,1403,255,0,0,0,0,0,0,0,170,4.1,7,1,15,3300,9,999999999,0,0.092,1,88,0,0,0
28284300,0.7,-0.3,93,99000,0,1403,255,0,0,0,0,0,0,0,170,4.1,7,1,15,3300,9,999999999,0,0.092,1,88,0,0,0
28285200,1.7,0.2,90,98900,108,1403,263,22,0,22,2400,0,2400,740,160,5.1,7,2,20,2700,9,999999999,0,0.092,1,88,0,0,0
28286100,1.7,0.2,90,98900,108,1403,263,22,0,22,2400,0,2400,740,160,5.1,7,2,20,2700,9,999999999,0,0.092,1,88,0,0,0
28287000,1.7,0.2,90,98900,108,1403,263,22,0,22,2400,0,2400,740,160,5.1,7,2,20,2700,9,999999999,0,0.092,1,88,0,0,0
28287900,1.7,0.2,90,98900,108,1403,263,22,0,22,2400,0,2400,740,160,5.1,7,2,20,2700,9,999999999,0,0.092,1,88,0,0,0
28288800,2.8,0.2,83,98900,273,1403,270,77,94,59,8600,6900,7100,1270,160,6.9,8,3,22.5,2700,9,999999999,0,0.092,1,88,0,0,0
28289700,2.8,0.2,83,98900,273,1403,270,77,94,59,8600,6900,7100,1270,160,6.9,8,3,22.5,2700,9,999999999,0,0.092,1,88,0,0,0
28290600,2.8,0.2,83,98900,273,1403,270,77,94,59,8600,6900,7100,1270,160,6.9,8,3,22.5,2700,9,999999999,0,0.092,1,88,0,0,0
28291500,2.8,0.2,83,98900,273,1403,270,77,94,59,8600,6900,7100,1270,160,6.9,8,3,22.5,2700,9,999999999,0,0.092,1,88,0,0,0
28292400,4,0.2,76,98900,395,1403,277,113,7,111,12500,400,12300,3880,160,8.7,9,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28293300,4,0.2,76,98900,395,1403,277,113,7,111,12500,400,12300,3880,160,8.7,9,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28294200,4,0.2,76,98900,395,1403,277,113,7,111,12500,400,12300,3880,160,8.7,9,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28295100,4,0.2,76,98900,395,1403,277,113,7,111,12500,400,12300,3880,160,8.7,9,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28296000,3.9,0.1,76,98900,465,1403,277,84,0,84,9700,0,9700,3420,150,2.6,10,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28296900,3.9,0.1,76,98900,465,1403,277,84,0,84,9700,0,9700,3420,150,2.6,10,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28297800,3.9,0.1,76,98900,465,1403,277,84,0,84,9700,0,9700,3420,150,2.6,10,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28298700,3.9,0.1,76,98900,465,1403,277,84,0,84,9700,0,9700,3420,150,2.6,10,4,25,2700,0,909999999,0,0.092,1,88,0,0,0
28299600,5.1,-0.1,69,98800,477,1403,300,147,15,142,16300,1000,15800,5050,160,5.7,9,9,25,1200,9,999999999,0,0.092,1,88,0,0,0
28300500,5.1,-0.1,69,98800,477,1403,300,147,15,142,16300,1000,15800,5050,160,5.7,9,9,25,1200,9,999999999,0,0.092,1,88,0,0,0
28301400,5.1,-0.1,69,98800,477,1403,300,147,15,142,16300,1000,15800,5050,160,5.7,9,9,25,1200,9,999999999,0,0.092,1,88,0,0,0
28302300,5.1,-0.1,69,98800,477,1403,300,147,15,142,16300,1000,15800,5050,160,5.7,9,9,25,1200,9,999999999,0,0.092,1,88,0,0,0
28303200,5.7,0.6,70,98800,431,1403,303,128,18,122,14200,1100,13600,4330,170,4.6,9,9,25,1350,9,999999999,0,0.092,1,88,0,0,0
28304100,5.7,0.6,70,98800,431,1403,303,128,18,122,14200,1100,13600,4330,170,4.6,9,9,25,1350,9,999999999,0,0.092,1,88,0,0,0
28305000,5.7,0.6,70,98800,431,1403,303,128,18,122,14200,1100,13600,4330,170,4.6,9,9,25,1350,9,999999999,0,0.092,1,88,0,0,0
28305900,5.7,0.6,70,98800,431,1403,303,128,18,122,14200,1100,13600,4330,170,4.6,9,9,25,1350,9,999999999,0,0.092,1,88,0,0,0
28306800,5.9,0.8,70,98800,331,1403,280,164,328,86,17100,25200,11400,1590,160,5.7,4,2,25,22000,9,999999999,0,0.092,1,88,0,0,0
28307700,5.9,0.8,70,98800,331,1403,280,164,328,86,17100,25200,11400,1590,160,5.7,4,2,25,22000,9,999999999,0,0.092,1,88,0,0,0
28308600,5.9,0.8,70,98800,331,1403,280,164,328,86,17100,25200,11400,1590,160,5.7,4,2,25,22000,9,999999999,0,0.092,1,88,0,0,0
28309500,5.9,0.8,70,98800,331,1403,280,164,328,86,17100,25200,11400,1590,160,5.7,4,2,25,22000,9,999999999,0,0.092,1,88,0,0,0
28310400,5.2,1.3,76,98700,183,1403,274,71,177,47,7500,9300,5900,880,140,4.6,1,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28311300,5.2,1.3,76,98700,183,1403,274,71,177,47,7500,9300,5900,880,140,4.6,1,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28312200,5.2,1.3,76,98700,183,1403,274,71,177,47,7500,9300,5900,880,140,4.6,1,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28313100,5.2,1.3,76,98700,183,1403,274,71,177,47,7500,9300,5900,880,140,4.6,1,1,25,22000,9,999999999,0,0.092,1,88,0,0,0
28314000,4,0.3,77,98700,24,1403,264,7,0,7,800,0,800,230,140,5.7,1,0,25,22000,9,999999999,0,0.092,1,88,0,0,0
28314900,4,0.3,77,98700,24,1403,264,7,0,7,800,0,800,230,140,5.7,1,0,25,22000,9,999999999,0,0.092,1,88,0,0,0
28315800,4,0.3,77,98700,24,1403,264,7,0,7,800,0,800,230,140,5.7,1,0,25,22000,9,999999999,0,0.092,1,88,0,0,0
28316700,4,0.3,77,98700,24,1403,264,7,0,7,800,0,800,230,140,5.7,1,0,25,22000,9,999999999,0,0.092,1,88,0,0,0
28317600,3.8,0.1,77,98700,0,1403,263,0,0,0,0,0,0,0,140,5.7,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28318500,3.8,0.1,77,98700,0,1403,263,0,0,0,0,0,0,0,140,5.7,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28319400,3.8,0.1,77,98700,0,1403,263,0,0,0,0,0,0,0,140,5.7,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28320300,3.8,0.1,77,98700,0,1403,263,0,0,0,0,0,0,0,140,5.7,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28321200,3.5,0.7,82,98700,0,1403,262,0,0,0,0,0,0,0,150,4.6,0,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28322100,3.5,0.7,82,98700,0,1403,262,0,0,0,0,0,0,0,150,4.6,0,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28323000,3.5,0.7,82,98700,0,1403,262,0,0,0,0,0,0,0,150,4.6,0,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28323900,3.5,0.7,82,98700,0,1403,262,0,0,0,0,0,0,0,150,4.6,0,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28324800,3.2,0.4,82,98700,0,1403,261,0,0,0,0,0,0,0,140,4.6,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28325700,3.2,0.4,82,98700,0,1403,261,0,0,0,0,0,0,0,140,4.6,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28326600,3.2,0.4,82,98700,0,1403,261,0,0,0,0,0,0,0,140,4.6,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28327500,3.2,0.4,82,98700,0,1403,261,0,0,0,0,0,0,0,140,4.6,1,0,30,22000,9,999999999,0,0.092,1,88,0,0,0
28328400,2.5,-0.2,82,98700,0,1403,266,0,0,0,0,0,0,0,170,3.1,2,2,30,22000,9,999999999,0,0.092,1,88,0,0,0
28329300,2.5,-0.2,82,98700,0,1403,266,0,0,0,0,0,0,0,170,3.1,2,2,30,22000,9,999999999,0,0.092,1,88,0,0,0
28330200,2.5,-0.2,82,98700,0,1403,266,0,0,0,0,0,0,0,170,3.1,2,2,30,22000,9,999999999,0,0.092,1,88,0,0,0
28331100,2.5,-0.2,82,98700,0,1403,266,0,0,0,0,0,0,0,170,3.1,2,2,30,22000,9,999999999,0,0.092,1,88,0,0,0
28332000,2.4,-0.3,82,98700,0,1403,265,0,0,0,0,0,0,0,150,3.1,2,2,20,22000,9,999999999,0,0.092,1,88,0,0,0
28332900,2.4,-0.3,82,98700,0,1403,265,0,0,0,0,0,0,0,150,3.1,2,2,20,22000,9,999999999,0,0.092,1,88,0,0,0
28333800,2.4,-0.3,82,98700,0,1403,265,0,0,0,0,0,0,0,150,3.1,2,2,20,22000,9,999999999,0,0.092,1,88,0,0,0
28334700,2.4,-0.3,82,98700,0,1403,265,0,0,0,0,0,0,0,150,3.1,2,2,20,22000,9,999999999,0,0.092,1,88,0,0,0
28335600,3.3,-0.4,76,98700,0,1403,274,0,0,0,0,0,0,0,170,4.1,4,4,20,22000,9,999999999,0,0.092,1,88,0,0,0
28336500,3.3,-0.4,76,98700,0,1403,274,0,0,0,0,0,0,0,170,4.1,4,4,20,22000,9,999999999,0,0.092,1,88,0,0,0
28337400,3.3,-0.4,76,98700,0,1403,274,0,0,0,0,0,0,0,170,4.1,4,4,20,22000,9,999999999,0,0.092,1,88,0,0,0
28338300,3.3,-0.4,76,98700,0,1403,274,0,0,0,0,0,0,0,170,4.1,4,4,20,22000,9,999999999,0,0.092,1,88,0,0,0
28339200,3.2,-1,73,98700,0,1403,291,0,0,0,0,0,0,0,180,3.1,9,9,20,3600,9,999999999,0,0.092,1,88,0,0,0
28340100,3.2,-1,73,98700,0,1403,291,0,0,0,0,0,0,0,180,3.1,9,9,20,3600,9,999999999,0,0.092,1,88,0,0,0
28341000,3.2,-1,73,98700,0,1403,291,0,0,0,0,0,0,0,180,3.1,9,9,20,3600,9,999999999,0,0.092,1,88,0,0,0
28341900,3.2,-1,73,98700,0,1403,291,0,0,0,0,0,0,0,180,3.1,9,9,20,3600,9,999999999,0,0.092,1,88,0,0,0
28342800,2,-0.5,83,98700,0,1404,295,0,0,0,0,0,0,0,170,3.1,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28343700,2,-0.5,83,98700,0,1404,295,0,0,0,0,0,0,0,170,3.1,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28344600,2,-0.5,83,98700,0,1404,295,0,0,0,0,0,0,0,170,3.1,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28345500,2,-0.5,83,98700,0,1404,295,0,0,0,0,0,0,0,170,3.1,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28346400,1.9,-0.3,85,98700,0,1404,294,0,0,0,0,0,0,0,160,2.6,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28347300,1.9,-0.3,85,98700,0,1404,294,0,0,0,0,0,0,0,160,2.6,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28348200,1.9,-0.3,85,98700,0,1404,294,0,0,0,0,0,0,0,160,2.6,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28349100,1.9,-0.3,85,98700,0,1404,294,0,0,0,0,0,0,0,160,2.6,10,10,20,3600,9,999999999,0,0.092,1,88,0,0,0
28350000,2.3,-1,78,98700,0,1404,274,0,0,0,0,0,0,0,200,2.1,6,6,20,3600,9,999999999,0,0.092,1,88,0,0,0
28350900,2.3,-1,78,98700,0,1404,274,0,0,0,0,0,0,0,200,2.1,6,6,20,3600,9,999999999,0,0.092,1,88,0,0,0
28351800,2.3,-1,78,98700,0,1404,274,0,0,0,0,0,0,0,200,2.1,6,6,20,3600,9,999999999,0,0.092,1,88,0,0,0
28352700,2.3,-1,78,98700,0,1404,274,0,0,0,0,0,0,0,200,2.1,6,6,20,3600,9,999999999,0,0.092,1,88,0,0,0
28353600,1,-1.3,84,98700,0,1404,256,0,0,0,0,0,0,0,100,1,4,1,15,22000,9,999999999,0,0.092,1,88,0,0,0
28354500,1,-1.3,84,98700,0,1404,256,0,0,0,0,0,0,0,100,1,4,1,15,22000,9,999999999,0,0.092,1,88,0,0,0
28355400,1,-1.3,84,98700,0,1404,256,0,0,0,0,0,0,0,100,1,4,1,15,22000,9,999999999,0,0.092,1,88,0,0,0
28356300,1,-1.3,84,98700,0,1404,256,0,0,0,0,0,0,0,100,1,4,1,15,22000,9,999999999,0,0.092,1,88,0,0,0
28357200,0.4,-1.7,84,98700,0,1404,248,0,0,0,0,0,0,0,30,2.1,4,0,15,22000,9,999999999,0,0.092,1,88,0,0,0
