Koordinatensystem : Lambert konform konisch
Rechtswert        : 3835500 Meter
Hochwert          : 2375500 Meter
Hoehenlage        : 207 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3835500 2375500  4 17  7   5.9  990 206  4.6 7  4.6  79    0   34 312 -346  2
3835500 2375500  4 17  8   6.2  990 209  5.1 7  4.7  78    0   72 307 -348  2
3835500 2375500  4 17  9   6.4  990 210  5.1 7  4.7  77    0  133 309 -354  2
3835500 2375500  4 17 10   7.6  990 215  5.6 6  4.9  76    1  191 307 -362  2
3835500 2375500  4 17 11   8.5  990 225  5.5 4  5.0  73   23  305 295 -364  2
3835500 2375500  4 17 12   9.2  989 226  5.5 6  5.0  69    0  204 299 -365  2
3835500 2375500  4 17 13  10.1  989 221  4.9 6  5.0  65    0  166 312 -370  2
3835500 2375500  4 17 14   9.6  988 199  5.0 7  5.0  64    0  121 318 -374  2
3835500 2375500  4 17 15   9.7  988 222  6.2 8  5.1  67    0   83 328 -375  2
3835500 2375500  4 17 16   9.7  987 213  5.5 8  5.3  70    0   73 334 -376  2
3835500 2375500  4 17 17   9.8  987 223  7.5 7  5.4  70    0   73 329 -378  2
3835500 2375500  4 17 18  10.0  986 223  7.4 8  5.4  70    0   49 330 -380  2
3835500 2375500  4 17 19  10.4  985 213  6.6 7  5.4  68    0   20 330 -379  2
3835500 2375500  4 17 20  10.4  985 211  6.1 7  5.4  67    0    2 325 -375  2
3835500 2375500  4 17 21  10.6  985 223  6.6 7  5.4  67    0    0 325 -373  2
3835500 2375500  4 17 22  10.9  984 217  6.3 8  5.5  66    0    0 333 -371  2
3835500 2375500  4 17 23  11.0  984 207  6.5 8  5.5  65    0    0 340 -370  2
3835500 2375500  4 17 24  11.1  983 204  8.0 7  5.6  66    0    0 335 -369  2
3835500 2375500  4 18  1  10.8  983 217  6.9 8  5.7  68    0    0 336 -369  2
3835500 2375500  4 18  2  10.6  982 218  6.9 8  5.7  70    0    0 341 -369  2
3835500 2375500  4 18  3  10.7  981 216  7.6 8  5.7  70    0    0 341 -369  2
3835500 2375500  4 18  4  10.8  981 215  7.4 8  5.7  69    0    0 344 -369  2
3835500 2375500  4 18  5  10.7  980 210  8.0 8  5.7  69    0    0 345 -369  2
3835500 2375500  4 18  6  10.4  980 218  7.9 8  5.8  71    0    0 346 -368  2
3835500 2375500  4 18  7   9.8  980 221  8.4 7  6.0  76    0   14 340 -366  2
3835500 2375500  4 18  8   9.9  980 220  7.7 8  6.1  78    0   38 339 -364  2
3835500 2375500  4 18  9   9.9  980 212  7.6 8  5.9  76    0   60 346 -364  2
3835500 2375500  4 18 10  10.0  980 215  8.7 8  5.9  75    0   75 346 -364  2
3835500 2375500  4 18 11  10.3  980 232  8.5 8  5.8  72    0  115 346 -365  2
3835500 2375500  4 18 12  10.8  980 216  8.8 8  5.8  71    2  214 347 -366  2
3835500 2375500  4 18 13  11.7  980 239  8.9 7  5.9  69   28  269 344 -368  2
3835500 2375500  4 18 14  12.2  980 225  8.7 7  6.0  67   12  238 340 -370  2
3835500 2375500  4 18 15  12.6  980 245  6.9 7  6.0  65    0  135 340 -373  2
3835500 2375500  4 18 16  12.3  980 244  7.9 8  6.0  65    0   63 345 -376  2
3835500 2375500  4 18 17  12.4  980 246  5.4 8  6.0  65    0   50 350 -378  2
3835500 2375500  4 18 18  12.5  979 227  4.9 8  5.9  64    0   35 349 -380  2
3835500 2375500  4 18 19  12.7  979 221  4.6 7  5.9  63    0   18 343 -379  2
3835500 2375500  4 18 20  12.7  979 188  5.6 8  6.0  64    0    2 341 -377  2
3835500 2375500  4 18 21  12.3  979 182  6.5 7  6.0  64    0    0 337 -373  2
3835500 2375500  4 18 22  12.0  979 210  6.1 8  5.9  64    0    0 335 -370  2
3835500 2375500  4 18 23  11.4  979 234  5.3 8  5.7  65    0    0 338 -368  2
3835500 2375500  4 18 24  10.9  979 233  5.4 6  5.6  65    0    0 326 -367  2
3835500 2375500  4 19  1  11.5  979 235  5.3 6  5.5  64    0    0 313 -367  2
3835500 2375500  4 19  2  11.6  979 223  4.8 6  5.4  62    0    0 313 -366  2
3835500 2375500  4 19  3  11.2  979 203  5.0 6  5.4  62    0    0 312 -365  2
3835500 2375500  4 19  4  10.8  978 216  4.5 7  5.3  63    0    0 315 -363  2
3835500 2375500  4 19  5  10.5  978 332  5.4 8  5.4  66    0    0 325 -362  2
3835500 2375500  4 19  6  10.4  978 350  4.5 8  5.5  68    0    1 329 -360  2
3835500 2375500  4 19  7  10.8  978  60  5.5 5  5.5  67   20   57 314 -356  2
3835500 2375500  4 19  8  11.3  978  80  4.6 4  5.5  65   28  133 291 -352  2
3835500 2375500  4 19  9  12.5  979  87  4.3 6  5.5  61    4  162 299 -351  2
3835500 2375500  4 19 10  13.1  979 115  4.9 6  5.4  57  122  274 313 -355  2
3835500 2375500  4 19 11  14.1  979 186  4.5 7  5.4  54  106  324 321 -361  2
3835500 2375500  4 19 12  14.6  978 214  3.5 7  5.6  54   92  348 331 -366  2
3835500 2375500  4 19 13  14.1  978 156  3.7 8  6.4  61   87  351 337 -365  2
3835500 2375500  4 19 14  13.0  977 224  5.6 7  7.1  70    4  233 334 -369  2
3835500 2375500  4 19 15  12.6  977 211  3.4 7  7.1  74    0  155 326 -375  2
3835500 2375500  4 19 16  11.1  977 218  4.9 7  7.1  79    0  100 323 -375  2
3835500 2375500  4 19 17  10.9  977 184  5.0 8  7.1  83    0   51 324 -372  2
3835500 2375500  4 19 18  10.6  977 184  4.0 8  7.0  84    0   43 328 -366  2
3835500 2375500  4 19 19  10.2  976 171  3.5 8  6.9  85    0   19 325 -360  2
3835500 2375500  4 19 20   9.3  975 189  3.6 8  6.9  88    0    1 321 -356  2
3835500 2375500  4 19 21   8.2  978 181  6.8 8  6.5  89    0    0 315 -352  2
3835500 2375500  4 19 22   6.7  980 189  7.6 8  5.6  84    0    0 306 -349  2
3835500 2375500  4 19 23   6.0  982 202  6.8 8  5.0  82    0    0 300 -348  2
3835500 2375500  4 19 24   5.2  983 216  6.5 8  4.9  83    0    0 297 -347  2
3835500 2375500  4 20  1   4.6  984 234  4.5 7  4.7  85    0    0 290 -346  2
3835500 2375500  4 20  2   4.5  986 227  4.3 7  4.6  85    0    0 285 -344  2
3835500 2375500  4 20  3   4.6  986 191  4.4 7  4.5  83    0    0 284 -343  2
3835500 2375500  4 20  4   4.6  987 186  3.8 7  4.3  79    0    0 283 -342  2
3835500 2375500  4 20  5   4.5  987 176  1.7 8  4.2  79    0    0 287 -340  2
3835500 2375500  4 20  6   4.6  988 212  1.4 7  4.2  78    0    1 286 -338  2
3835500 2375500  4 20  7   4.6  988 222  1.1 6  4.2  77   26   69 278 -338  2
3835500 2375500  4 20  8   4.8  989 226  1.4 4  4.4  80  112  143 265 -343  2
3835500 2375500  4 20  9   5.8  989 232  1.5 4  4.3  75  164  217 259 -351  2
3835500 2375500  4 20 10   6.7  989 251  1.2 6  4.1  67   28  261 272 -359  2
3835500 2375500  4 20 11   7.6  989 139  1.2 6  4.0  62   30  302 284 -362  2
3835500 2375500  4 20 12   8.5  989 187  1.3 6  3.9  58   13  284 288 -364  2
3835500 2375500  4 20 13   8.4  989 169  1.4 5  3.9  55   29  324 285 -373  2
3835500 2375500  4 20 14   9.2  989 148  0.7 4  3.9  54  191  372 274 -382  2
3835500 2375500  4 20 15  10.4  989 183  1.5 3  4.0  52  228  323 265 -383  2
3835500 2375500  4 20 16  10.4  988  76  3.6 3  4.1  51  132  275 260 -381  2
3835500 2375500  4 20 17   9.9  988  83  4.4 5  4.1  52   20  181 267 -376  2
3835500 2375500  4 20 18   9.8  988  58  3.8 5  4.2  54   40  125 276 -370  2
3835500 2375500  4 20 19   9.3  989 113  3.1 6  4.2  55   18   48 279 -365  2
3835500 2375500  4 20 20   8.6  989 137  3.3 6  4.2  58    0    6 281 -358  2
3835500 2375500  4 20 21   7.7  990  53  3.3 7  4.2  61    0    0 284 -352  2
3835500 2375500  4 20 22   7.3  990  88  2.5 4  4.2  64    0    0 273 -348  2
3835500 2375500  4 20 23   5.9  990  78  1.8 4  4.3  69    0    0 257 -346  2
3835500 2375500  4 20 24   5.5  990  94  1.7 5  4.4  75    0    0 258 -345  2
3835500 2375500  4 21  1   5.5  991  41  2.4 2  4.3  75    0    0 249 -344  2
3835500 2375500  4 21  2   4.9  990  50  1.9 4  4.4  78    0    0 245 -342  2
3835500 2375500  4 21  3   5.6  990  24  2.0 4  4.5  79    0    0 254 -341  2
3835500 2375500  4 21  4   5.6  989  25  1.4 5  4.5  78    0    0 260 -341  2
3835500 2375500  4 21  5   4.3  989   1  0.8 6  4.5  82    0    0 267 -342  2
3835500 2375500  4 21  6   4.3  989   9  1.7 6  4.6  86    0    1 269 -342  2
3835500 2375500  4 21  7   4.8  989   7  2.0 5  4.6  86    4   58 265 -341  2
3835500 2375500  4 21  8   5.2  988 349  1.9 7  4.7  84    4  113 270 -344  2
3835500 2375500  4 21  9   5.6  988 342  0.7 8  4.7  82    0  103 285 -356  2
3835500 2375500  4 21 10   7.7  988 308  1.7 7  4.9  79   51  291 289 -372  2
3835500 2375500  4 21 11  10.1  987 347  2.4 6  5.3  73  353  316 286 -388  2
3835500 2375500  4 21 12  13.2  987   4  3.3 5  5.6  64  585  243 287 -403  2
3835500 2375500  4 21 13  14.1  987 349  4.4 5  5.7  57  607  244 290 -415  2
3835500 2375500  4 21 14  15.9  986 355  4.1 6  5.9  54  572  239 303 -419  2
3835500 2375500  4 21 15  16.3  985 355  6.9 6  6.3  53  414  269 315 -418  2
3835500 2375500  4 21 16  16.8  984   8  7.0 6  6.4  53  206  275 318 -415  2
3835500 2375500  4 21 17  15.5  983  25  6.0 8  6.5  55   39  197 330 -412  2
3835500 2375500  4 21 18  14.6  983  61  4.0 7  6.5  59   14  113 333 -409  2
3835500 2375500  4 21 19  13.8  983  47  3.2 7  6.7  64   12   48 326 -402  2
3835500 2375500  4 21 20  13.0  983  39  2.9 7  6.9  70    0    6 325 -392  2
3835500 2375500  4 21 21  12.4  983  78  2.2 6  7.0  74    0    0 315 -384  2
3835500 2375500  4 21 22  11.6  983  66  1.8 6  7.0  77    0    0 305 -380  2
3835500 2375500  4 21 23  10.1  982 224  2.6 6  6.8  81    0    0 301 -378  2
3835500 2375500  4 21 24   9.4  982 115  1.8 3  6.7  86    0    0 276 -372  2
3835500 2375500  4 22  1   8.5  982 354  0.7 1  6.5  88    0    0 239 -366  2
3835500 2375500  4 22  2   7.5  982 119  1.1 1  6.2  90    0    0 227 -361  2
3835500 2375500  4 22  3   7.1  982  66  1.3 0  6.0  91    0    0 224 -357  2
3835500 2375500  4 22  4   6.0  982 344  2.0 2  5.9  94    0    0 232 -355  2
3835500 2375500  4 22  5   5.8  983 311  1.5 4  5.7  96    0    0 259 -355  2
3835500 2375500  4 22  6   6.3  983 292  1.4 5  5.8  96    0    3 280 -357  2
3835500 2375500  4 22  7   7.0  984 302  1.4 7  6.1  97   19   62 299 -361  2
3835500 2375500  4 22  8   8.5  985 209  1.5 6  6.4  95   81  128 307 -368  2
3835500 2375500  4 22  9  10.1  985  59  1.2 6  6.8  91  174  178 306 -378  2
3835500 2375500  4 22 10  12.6  985 159  2.5 7  7.1  82   80  266 317 -390  2
3835500 2375500  4 22 11  12.5  985 290  2.5 8  7.0  76    0  205 331 -401  2
3835500 2375500  4 22 12  12.4  985 228  2.0 8  7.0  76    0  130 336 -403  2
3835500 2375500  4 22 13  11.8  986 216  4.6 8  6.8  75    0  121 336 -397  2
3835500 2375500  4 22 14  12.2  987 279  2.3 8  6.4  72    0  167 337 -396  2
3835500 2375500  4 22 15  11.5  988 327  3.7 8  6.2  70    0  102 337 -396  2
3835500 2375500  4 22 16  11.4  987 300  2.9 8  6.1  70    0   82 337 -395  2
3835500 2375500  4 22 17  10.9  989 315  0.5 8  6.0  71    0   63 337 -392  2
3835500 2375500  4 22 18  10.4  990 180  3.0 8  5.9  72    0   35 335 -387  2
3835500 2375500  4 22 19  10.4  990 190  2.3 7  5.7  71    0   30 330 -381  2
3835500 2375500  4 22 20   9.7  991 187  1.0 7  5.8  74    0    7 325 -372  2
3835500 2375500  4 22 21   9.8  992 197  3.5 7  6.0  78    0    0 325 -366  2
3835500 2375500  4 22 22   9.5  992 198  4.5 7  6.1  80    0    0 324 -363  2
3835500 2375500  4 22 23   9.7  993 176  2.7 7  6.1  80    0    0 323 -363  2
3835500 2375500  4 22 24   9.5  993 144  0.8 6  6.1  80    0    0 319 -363  2
3835500 2375500  4 23  1   9.1  993 151  0.9 6  6.0  81    0    0 313 -362  2
3835500 2375500  4 23  2   8.2  994 171  0.4 6  5.8  82    0    0 310 -361  2
3835500 2375500  4 23  3   7.3  994 134  0.8 6  5.8  86    0    0 309 -361  2
3835500 2375500  4 23  4   6.8  994 118  0.6 6  5.7  90    0    0 307 -361  2
3835500 2375500  4 23  5   6.6  994 224  0.7 7  5.7  91    0    0 312 -361  2
3835500 2375500  4 23  6   6.7  993  34  0.4 7  5.7  92    0    1 317 -361  2
3835500 2375500  4 23  7   6.8  993 135  1.4 7  5.8  92    0   47 317 -361  2
3835500 2375500  4 23  8   8.5  993  56  3.1 6  6.1  91   11  131 313 -364  2
3835500 2375500  4 23  9  10.4  992  17  2.5 6  6.3  84  124  223 314 -367  2
3835500 2375500  4 23 10  12.3  991  37  3.2 5  6.6  77  187  284 316 -373  2
3835500 2375500  4 23 11  14.9  990  15  3.7 6  7.0  70  204  339 325 -381  2
3835500 2375500  4 23 12  15.4  990  36  3.7 5  7.1  65  209  371 330 -387  2
3835500 2375500  4 23 13  15.5  989  79  3.8 6  7.2  64   57  354 330 -393  2
3835500 2375500  4 23 14  15.5  989  83  3.2 7  7.4  65   11  277 338 -398  2
3835500 2375500  4 23 15  15.6  988  93  2.3 7  7.5  67    0  202 342 -397  2
3835500 2375500  4 23 16  16.1  987  96  1.5 7  7.8  68   12  218 344 -387  2
3835500 2375500  4 23 17  17.0  987  95  1.1 7  8.0  66   42  198 345 -381  2
3835500 2375500  4 23 18  16.2  987  85  1.8 6  8.2  67   40  125 342 -379  2
3835500 2375500  4 23 19  15.6  987 104  1.3 7  8.4  72   15   49 341 -377  2
3835500 2375500  4 23 20  14.4  987  83  1.4 7  8.3  76    0    6 342 -371  2
3835500 2375500  4 23 21  13.5  987  49  1.2 7  8.2  80    0    0 338 -365  2
3835500 2375500  4 23 22  13.0  987  80  2.8 6  7.9  81    0    0 332 -361  2
3835500 2375500  4 23 23  12.3  986  82  2.8 6  7.7  82    0    0 327 -359  2
3835500 2375500  4 23 24  11.8  986  77  2.8 7  7.8  86    0    0 330 -357  2
3835500 2375500  4 24  1  11.9  986  50  2.4 7  7.7  86    0    0 335 -358  2
3835500 2375500  4 24  2  11.5  986 216  2.1 7  7.6  86    0    0 336 -360  2
3835500 2375500  4 24  3  11.7  985 288  3.9 7  7.6  87    0    0 336 -360  2
3835500 2375500  4 24  4  11.7  984 289  3.3 7  7.6  86    0    0 336 -358  2
3835500 2375500  4 24  5  10.9  984 356  1.3 7  7.5  87    0    0 334 -355  2
3835500 2375500  4 24  6  10.4  983  87  1.3 7  7.3  89    0    1 331 -354  2
3835500 2375500  4 24  7  10.7  983  67  1.0 7  7.4  90    0   23 329 -353  2
3835500 2375500  4 24  8  11.4  983  91  1.0 7  7.5  89    0   73 328 -356  2
3835500 2375500  4 24  9  12.0  982 102  1.8 7  7.7  87    8  187 328 -364  2
3835500 2375500  4 24 10  13.0  983  95  1.1 6  7.8  84   58  294 324 -373  2
3835500 2375500  4 24 11  14.5  982 108  1.3 7  7.9  78   51  336 327 -383  2
3835500 2375500  4 24 12  14.9  981  77  1.9 8  8.0  74   50  349 338 -395  2
3835500 2375500  4 24 13  16.3  980  32  2.3 8  8.3  72   89  380 345 -408  2
3835500 2375500  4 24 14  17.0  979 166  2.4 7  8.4  69   77  362 343 -414  2
3835500 2375500  4 24 15  17.9  979 334  2.5 8  8.5  66   29  289 346 -414  2
3835500 2375500  4 24 16  18.1  978  63  1.6 8  8.6  65   11  217 352 -412  2
3835500 2375500  4 24 17  17.8  977  71  1.6 8  8.7  65   12  171 351 -407  2
3835500 2375500  4 24 18  17.2  976  59  1.8 8  8.9  68    2   91 347 -398  2
3835500 2375500  4 24 19  16.7  976  52  1.7 8  9.0  72    0   26 343 -389  2
3835500 2375500  4 24 20  15.9  976  65  2.1 8  9.0  75    0    7 342 -382  2
3835500 2375500  4 24 21  15.3  976 341  1.1 7  9.0  78    0    0 338 -377  2
3835500 2375500  4 24 22  14.5  976 134  1.3 8  9.0  81    0    0 337 -373  2
3835500 2375500  4 24 23  12.3  975 156  1.1 8  8.6  86    0    0 335 -371  2
3835500 2375500  4 24 24  12.0  975 136  0.0 6  8.2  89    0    0 326 -369  2
3835500 2375500  4 25  1  12.0  975 346  1.5 7  8.1  89    0    0 324 -367  2
3835500 2375500  4 25  2  11.8  975  55  2.6 8  8.1  89    0    0 333 -366  2
3835500 2375500  4 25  3  11.8  974 144  2.7 8  8.1  90    0    0 341 -364  2
3835500 2375500  4 25  4  11.7  974 133  1.4 8  8.1  90    0    0 343 -362  2
3835500 2375500  4 25  5  11.4  974  14  1.0 8  8.1  91    0    0 347 -360  2
3835500 2375500  4 25  6  11.4  973  42  1.3 7  8.1  93    0    2 344 -360  2
3835500 2375500  4 25  7  11.6  973  22  1.6 7  8.2  93    0   42 340 -359  2
3835500 2375500  4 25  8  11.6  973  14  1.5 8  8.2  92    0   63 347 -360  2
3835500 2375500  4 25  9  11.8  973  57  1.6 8  8.1  91    0   93 352 -361  2
3835500 2375500  4 25 10  11.7  973  81  0.9 8  8.1  90    0  141 353 -364  2
3835500 2375500  4 25 11  12.0  973 188  2.0 8  8.0  89    0  148 354 -367  2
3835500 2375500  4 25 12  12.3  973 171  3.5 8  7.9  86    0  160 354 -369  2
3835500 2375500  4 25 13  11.8  973  10  3.7 8  7.7  85    0  161 354 -373  2
3835500 2375500  4 25 14  12.8  972 325  2.8 7  7.8  84   23  308 350 -386  2
3835500 2375500  4 25 15  13.5  972 260  4.0 6  7.8  79   25  280 345 -399  2
3835500 2375500  4 25 16  12.8  972 306  3.5 8  7.6  77    0   83 348 -402  2
3835500 2375500  4 25 17  12.1  972 283  4.0 7  7.6  81    0   75 349 -400  2
3835500 2375500  4 25 18  11.8  972 250  5.6 7  7.5  83    0   67 343 -396  2
3835500 2375500  4 25 19  11.3  972 224  5.5 7  7.1  80    5   45 340 -394  2
3835500 2375500  4 25 20  10.7  972 242  5.3 7  6.9  81    4    9 337 -390  2
3835500 2375500  4 25 21  10.5  973 260  5.3 8  6.9  83    0    0 341 -387  2
3835500 2375500  4 25 22   9.6  974 277  4.4 8  7.1  88    0    0 345 -384  2
3835500 2375500  4 25 23   9.3  974 288  4.4 8  7.1  93    0    0 345 -382  2
3835500 2375500  4 25 24   9.2  973 296  3.9 7  7.1  94    0    0 338 -381  2
3835500 2375500  4 26  1   9.3  973 285  5.5 7  7.0  92    0    0 331 -379  2
3835500 2375500  4 26  2   9.3  973 287  4.5 7  6.9  91    0    0 331 -379  2
3835500 2375500  4 26  3   9.2  973 299  5.1 8  6.9  91    0    0 339 -379  2
3835500 2375500  4 26  4   9.0  973 285  4.6 8  6.9  92    0    0 347 -379  2
3835500 2375500  4 26  5   9.0  973 272  4.9 8  6.9  93    0    0 348 -379  2
3835500 2375500  4 26  6   9.0  973 250  4.6 8  6.9  92    0    2 348 -378  2
3835500 2375500  4 26  7   9.2  973 280  3.6 7  6.9  92    0   25 340 -378  2
3835500 2375500  4 26  8   9.5  974 246  4.1 8  7.0  92    0   31 341 -377  2
3835500 2375500  4 26  9   9.4  974 248  3.9 8  7.1  92    0   71 350 -378  2
3835500 2375500  4 26 10   9.8  974 276  3.9 8  7.1  92    0   98 350 -382  2
3835500 2375500  4 26 11  10.3  975 271  3.9 8  7.2  90    0  119 352 -384  2
3835500 2375500  4 26 12  10.6  975 268  4.3 7  7.3  90    0  143 344 -383  2
3835500 2375500  4 26 13  10.7  976 267  4.7 7  7.4  89    0  152 338 -383  2
3835500 2375500  4 26 14  10.7  976 281  5.2 7  7.3  87    0  121 339 -385  2
3835500 2375500  4 26 15  10.7  976 253  4.9 8  7.2  87    0  107 345 -386  2
3835500 2375500  4 26 16  10.9  976 259  4.2 7  7.2  85    0  118 345 -386  2
3835500 2375500  4 26 17  11.2  976 268  4.4 6  7.0  82    0  103 332 -384  2
3835500 2375500  4 26 18  11.1  977 217  3.2 6  6.9  81    1   85 323 -384  2
3835500 2375500  4 26 19  10.9  977 223  3.7 8  6.8  81    9   44 337 -383  2
3835500 2375500  4 26 20  10.6  977 221  2.9 8  6.8  81    0    4 350 -382  2
3835500 2375500  4 26 21  10.5  977 256  3.2 7  6.8  82    0    0 343 -380  2
3835500 2375500  4 26 22  10.5  978 225  3.8 8  6.8  82    0    0 343 -378  2
3835500 2375500  4 26 23  10.4  978 244  3.0 8  6.8  83    0    0 349 -377  2
3835500 2375500  4 26 24  10.4  978 233  4.0 8  6.8  83    0    0 350 -376  2
3835500 2375500  4 27  1  10.4  978 248  2.7 7  6.8  84    0    0 343 -375  2
3835500 2375500  4 27  2  10.0  979 247  2.4 8  7.0  87    0    0 343 -375  2
3835500 2375500  4 27  3   9.7  979 242  2.7 8  7.1  91    0    0 349 -374  2
3835500 2375500  4 27  4   9.5  979 244  2.4 8  7.2  94    0    0 349 -373  2
3835500 2375500  4 27  5   9.6  978 251  2.2 8  7.3  95    0    0 349 -372  2
3835500 2375500  4 27  6   9.5  978 244  1.4 7  7.3  95    0    1 341 -371  2
3835500 2375500  4 27  7   9.9  979 257  1.7 7  7.4  95    0   39 333 -371  2
3835500 2375500  4 27  8  10.3  979 274  2.2 7  7.5  94    0   92 334 -372  2
3835500 2375500  4 27  9  10.9  979 287  1.8 6  7.6  92   28  191 327 -372  2
3835500 2375500  4 27 10  12.2  981 282  2.5 5  7.8  88   73  254 314 -372  2
3835500 2375500  4 27 11  12.7  981 289  2.8 6  7.5  80   19  271 319 -374  2
3835500 2375500  4 27 12  13.5  981 300  2.1 7  7.3  75    4  251 336 -378  2
3835500 2375500  4 27 13  15.6  981 278  3.3 5  7.5  70  175  310 337 -385  2
3835500 2375500  4 27 14  15.8  981 293  3.3 5  7.4  65   41  296 331 -394  2
3835500 2375500  4 27 15  16.3  981 289  2.9 5  7.3  62   76  277 334 -399  2
3835500 2375500  4 27 16  15.5  981 287  5.4 7  7.6  65    0  112 344 -402  2
3835500 2375500  4 27 17  11.6  982 298  1.9 8  7.9  79    0   49 352 -401  2
3835500 2375500  4 27 18  11.4  981 311  1.7 6  7.9  90    4   94 339 -395  2
3835500 2375500  4 27 19  11.4  981 301  1.7 7  7.8  90   28   39 333 -389  2
3835500 2375500  4 27 20  11.5  982 303  0.9 8  7.7  88    1    7 343 -384  2
3835500 2375500  4 27 21  11.2  982 322  1.9 8  7.6  88    0    0 346 -381  2
3835500 2375500  4 27 22  10.9  983 326  2.6 8  7.8  91    0    0 347 -377  2
3835500 2375500  4 27 23  10.8  983 314  1.7 8  7.8  93    0    0 347 -372  2
3835500 2375500  4 27 24  10.8  984 326  1.7 8  7.7  93    0    0 348 -369  2
3835500 2375500  4 28  1  10.4  984 321  0.8 8  7.7  94    0    0 347 -366  2
3835500 2375500  4 28  2   9.9  984 317  1.1 8  7.7  97    0    0 346 -363  2
3835500 2375500  4 28  3  10.0  984 328  0.9 8  7.7  98    0    0 346 -361  2
3835500 2375500  4 28  4  10.2  985 305  0.9 8  7.8  98    0    0 346 -357  2
3835500 2375500  4 28  5  10.1  985 291  0.8 7  7.7  97    0    0 340 -354  2
3835500 2375500  4 28  6   9.9  985 290  1.1 7  7.5  96    0    3 334 -351  2
3835500 2375500  4 28  7  10.4  986 232  1.4 6  7.5  94    2   56 329 -352  2
3835500 2375500  4 28  8  10.8  986 249  3.4 6  7.5  92   12  147 325 -360  2
3835500 2375500  4 28  9  11.3  987 261  1.9 6  7.6  90   16  220 328 -373  2
3835500 2375500  4 28 10  12.6  987 248  2.6 5  7.8  87   42  311 326 -385  2
3835500 2375500  4 28 11  13.7  988 172  2.2 4  7.8  81  182  409 318 -398  2
3835500 2375500  4 28 12  14.6  989 235  2.0 5  7.9  76  224  436 322 -411  2
3835500 2375500  4 28 13  15.5  989 193  2.4 6  7.6  70  200  454 337 -423  2
3835500 2375500  4 28 14  16.9  989 249  2.1 5  7.5  64  174  435 340 -431  2
3835500 2375500  4 28 15  17.2  989  35  2.3 5  7.9  64  137  389 338 -435  2
3835500 2375500  4 28 16  18.0  989  30  2.8 5  7.9  61  196  319 339 -434  2
3835500 2375500  4 28 17  17.4  989 349  3.5 3  7.8  60  171  230 328 -428  2
3835500 2375500  4 28 18  16.3  989  31  2.7 2  7.8  63  107  151 310 -420  2
3835500 2375500  4 28 19  15.0  989  10  2.6 2  7.6  67   29   66 299 -410  2
3835500 2375500  4 28 20  13.0  989  36  2.1 2  7.5  75    1    9 298 -399  2
3835500 2375500  4 28 21  11.7  989  73  1.8 2  7.4  81    0    0 291 -389  2
3835500 2375500  4 28 22  10.6  990 113  1.5 2  7.2  86    0    0 283 -384  2
3835500 2375500  4 28 23  10.2  991 153  1.7 3  7.2  89    0    0 282 -382  2
3835500 2375500  4 28 24  10.2  991 181  2.2 4  7.2  89    0    0 282 -380  2
3835500 2375500  4 29  1  10.5  989 204  3.0 6  7.2  89    0    0 342 -366  2
3835500 2375500  4 29  2  10.8  988 199  3.4 7  7.3  88    0    0 342 -366  2
3835500 2375500  4 29  3  11.1  988 204  3.7 7  7.4  87    0    0 341 -366  2
3835500 2375500  4 29  4  11.1  987 206  3.5 7  7.4  87    0    0 341 -366  2
3835500 2375500  4 29  5  11.1  987 206  3.4 8  7.4  88    0    0 335 -366  2
3835500 2375500  4 29  6  11.0  987 204  3.6 8  7.4  88    0    2 339 -366  2
3835500 2375500  4 29  7  11.3  987 213  3.2 8  7.5  88    0   41 342 -366  2
3835500 2375500  4 29  8  11.4  988 189  3.2 8  7.5  88    0   46 340 -368  2
