hour,EEX2018,EEX2015,EEX2035,Residualload2018,EEX2020
5228,85.96,48.92,70.10501775,58.725,43.4
5229,79.19,45.18,69.02493198,56.422,42.43
5230,74.82,44.93,68.83692924,50.868,41.69
5231,71.61,42.87,78.63945184,44.885,36.71
5232,63.05,35.95,71.75608691,40.842,26.9
5233,58.11,30.35,67.94970058,39.004,23.99
5234,52.42,28.73,61.85906938,37.968,23.12
5235,51.01,26.56,62.38921321,37.712,23.02
5236,49.75,25.36,58.62363375,39.083,24.06
5237,49.53,25.28,54.73337382,42.606,27.09
5238,51.51,27.4,48.69005394,48.31,32
5239,57.99,32.28,54.61510264,51.096,36.96
5240,68.85,38.68,76.68144094,51.504,38.45
5241,71.73,39.82,53.91926811,48.346,37.55
5242,70.68,38.93,62.27677605,44.948,28.75
5243,69,38.82,61.9801501,42.824,26.63
5244,67.94,36.95,61.71410551,40.474,26.93
5245,66.92,32.56,53.05736384,40.094,26.62
5246,65.75,29.32,50.62367027,41.07,26.6
5247,66.11,28.87,49.48335892,42.631,27.41
5248,66.99,29.14,52.03904489,45.162,34.74
5249,69.12,30.99,59.34847404,49.365,39.69
5250,72.59,38.96,72.31846525,53.359,43.39
5251,77.87,42.3,111.8700046,55.83,53.96
5252,79.96,43.97,73.16675988,54.342,49.22
5253,78.28,41.41,79.44543127,51.202,43.39
5254,70.2,41.57,62.86148308,45.297,41.39
5255,66.91,40.98,60.13621608,39.481,36.86
5256,53.04,31.98,51.82050165,36.472,34.26
5257,47.77,31.22,49.82436212,35.332,31.01
5258,46.41,27.38,48.06465936,34.154,29.2
5259,45.49,26.23,42.24485305,33.336,27.81
5260,43.9,25.21,38.60870315,34.167,27.48
5261,43.9,23.05,39.48737766,35.604,30.66
5262,46.66,23.04,35.83420774,42.121,34.89
5263,51.15,25.24,50.74660071,47.941,39.09
5264,58.71,28.31,58.1851583,50.227,39.2
5265,65.06,29.91,71.23093435,47.514,39
5266,65.04,31.56,79.69482276,42.065,36.45
5267,59.12,28.02,76.44041602,39.489,33.37
5268,55.79,27.2,72.87759215,36.597,31.16
5269,50.54,25.24,61.29564766,33.469,30.59
5270,46.9,23.49,62.14638723,30.936,29.92
5271,49.44,22.14,63.86487645,31.358,31.49
5272,50.97,24.11,71.2026088,33.139,34.38
5273,54.56,25.28,71.00283469,37.437,40.11
5274,62.96,29.57,67.9062781,43.887,43.82
5275,65.7,31.95,78.29466142,49.187,50.11
5276,67.85,33.96,82.71315728,52.603,47.07
5277,67.68,33.91,65.72446832,53.273,44.4
5278,68,34.92,59.86594932,50.839,42.04
5279,68.01,35.26,77.97068047,47.688,35.99
5280,64.97,32.65,68.31633249,45.873,38
5281,50.57,27.02,54.9920301,44.408,32.8
5282,47.47,25.28,50.98244055,43.321,30.96
5283,46.14,24.04,45.7435029,43.501,29.52
5284,45.07,22.95,45.31640839,44.406,28.94
5285,45.08,22.2,58.4617483,47.181,29.5
5286,47.76,22.01,47.07696963,51.609,29.48
5287,55.5,21.87,50.22554887,53.682,31.7
5288,64.11,21.43,65.43530616,52.092,32.64
5289,65.08,22.64,65.2889902,48.242,33.11
5290,64.88,23.94,75.61704635,44.543,29.6
5291,64.67,25.11,69.91531246,40.757,27.59
5292,64.59,26.12,71.58403332,37.574,25.09
5293,62.77,23.72,48.41662183,36.259,24.02
5294,60,23.84,37.25405365,36.435,24.71
5295,57.56,23.08,35.49180096,37.172,27.38
5296,56.03,23.08,36.75784782,36.929,28.9
5297,54.39,24.59,41.39651203,37.311,33.2
5298,56.54,28.12,53.19957547,37.526,38.1
5299,58.76,35.94,78.70003873,39.517,40.7
5300,56.9,37.92,35.12822142,38.393,41.2
5301,52.36,36.46,29.97712544,36.46,40.09
5302,50,36.99,-10.98130013,32.928,38.62
5303,49.54,36.89,-2.050648867,27.321,33.08
5304,45.78,32.4,6.700367305,23.185,31.95
5305,32.68,30.6,8.003873131,20.546,29.16
5306,24.4,27.19,-3.120103524,19.104,28
5307,18.68,25.49,-2.997072223,19.589,26.17
5308,18.43,23.49,11.21958024,21.172,25.78
5309,18.49,23.04,25.8806818,25.752,25.8
5310,29.4,25.24,19.97755455,32.125,24.7
5311,43.81,37.57,31.35178718,37.192,24.4
5312,49.69,41.74,49.09499341,38.171,25.03
5313,52.02,43.8,51.2643878,35.217,24.64
5314,52.77,40.42,49.34397948,32.041,26.42
5315,51.08,39.48,14.40264828,30.089,25.37
5316,50.6,39.95,13.53333169,28.526,24.01
5317,48.66,36.92,9.89845408,27.684,23.41
5318,45.55,35.93,10.2574624,27.772,23.43
5319,44.05,31.68,12.35003396,28.492,23.93
5320,44.7,31.4,25.10838073,31.718,27.66
5321,48.04,34.77,47.11208078,38.092,29.46
5322,52.96,39.9,51.34106221,43.84,35
5323,59.36,39.92,81.58749722,50.242,39.9
5324,61.95,39.92,56.14106634,51.525,40.24
5325,61.5,36.97,59.99671369,50.264,38.99
5326,58.99,36.91,52.13781226,44.352,35.09
5327,57,31.83,58.78051227,38.9,26.27
5328,53.79,29.38,47.92219906,34.02,30.23
5329,49.43,29.94,50.78059216,29.295,28.7
5330,45.8,28.92,47.16811545,26.974,28.03
5331,44.02,27.73,58.60179355,26.585,26.1
5332,41.39,26.94,53.74926511,26.799,26.95
5333,40.64,27.03,55.97298078,27.063,29.13
5334,41.01,29.54,60.07567995,26.881,36.9
5335,41.52,37.01,63.01727709,27.119,41.2
5336,44.22,44.79,63.89631456,26.402,40.35
5337,47.97,46.45,55.41503597,21.899,41
5338,47.63,45.67,57.38498957,16.96,40.52
5339,45.02,45.07,54.75383656,13.246,38.83
5340,42.04,47.24,55.01641877,11.146,33.85
5341,37.44,43.91,54.81444217,8.686,32.78
5342,27.62,40.46,46.00578846,6.645,33.06
5343,23.44,36.97,40.63814223,7.462,36.82
5344,28.19,36.98,31.89551245,11.053,39.44
5345,33.89,38.88,50.43521721,16.893,42.21
5346,41.09,43.98,65.06550837,25.205,46.38
5347,49.6,43.99,69.58159432,33.012,52.74
5348,57.98,44.98,72.95751206,37.702,47.29
5349,58.92,44.29,64.04750868,38.659,43.4
5350,60.53,45.09,58.2276212,37.6,40.84
5351,60.68,42.48,47.18256819,35.795,30.74
5352,58.39,32.58,34.2873545,34.228,34.66
5353,48.22,29.98,54.92126906,33.133,33.12
5354,45,28.7,60.11128044,32.5,31.12
5355,42.8,27.94,58.32282044,31.814,29.78
5356,42.05,26.94,57.7974523,30.926,30.13
5357,40.99,27.21,62.13309387,29.952,32.33
5358,40.93,29.06,66.92885683,28.159,36.1
5359,41.47,37.02,71.03029993,27.089,40.53
5360,40.97,45.29,70.91442922,25.86,41.26
5361,41.1,42.85,80.253825,22.615,41.54
5362,39.9,43.09,79.38401852,18.509,39.99
5363,35.07,42.1,76.53799515,16.144,35.22
5364,34.65,44.11,78.15175348,13.563,34.01
5365,33.11,40.41,64.80923943,11.675,32.96
5366,27.62,37.94,51.62937742,12.353,32.16
5367,21.96,36.99,47.18410431,15.541,32.22
5368,24.83,37.16,44.54545395,19.924,38.56
5369,27.33,39.3,48.69705558,27.579,41.55
5370,42.56,42.77,59.42057888,36.288,43.01
5371,51.19,42.02,73.96926546,42.145,46.49
5372,57.55,43.37,75.9337255,45.113,41.31
5373,61.35,43.07,81.55056068,46.638,39.98
5374,63.02,43.95,64.54735146,45.197,35.09
5375,62.1,40.86,61.69859098,42.041,28.02
5376,57.73,29.97,48.85511739,39.355,24.89
5377,50.6,28.87,41.45357834,38.001,24.34
5378,47.08,28.55,48.09060831,36.565,24.35
5379,44.97,25.92,41.28508832,36.766,25.28
5380,44.18,25.67,48.61074386,37.909,27.03
5381,44.06,25.43,48.74771209,41.908,30.44
5382,47.26,27.12,43.69383464,47.233,34.93
5383,53.69,31.24,59.64509469,49.574,39
5384,60.79,40.95,67.87554699,49.978,41.4
5385,61.93,44.14,63.75564321,48.137,41.28
5386,62.23,42.06,70.20713352,46.64,38.01
5387,61.38,40,72.89082391,44.049,34.44
5388,62,39.44,65.45810021,40.667,33.57
5389,61.91,35.84,61.90885235,40.191,33
5390,59.81,31.77,49.74755495,40.02,32.79
5391,58.05,31.1,51.27270277,41.953,35.07
5392,56.16,31.02,49.08315598,43.252,36.38
5393,58.13,32.92,55.89200557,46.273,41.71
5394,60.14,40.13,62.39798714,48.755,49.97
5395,59.91,42.02,100.7409499,50.683,56.4
5396,62.09,41.98,68.90697091,51.474,45.87
5397,59.9,39.92,77.79787475,50.055,41.6
5398,59.99,37.26,69.7962056,45.07,37.83
5399,56.7,30.89,69.21048634,41.58,31.17
5400,50.83,26.73,61.4363008,38.029,31.49
5401,49.41,24.09,55.13475085,35.636,29.16
5402,47.88,23.55,46.4743368,34.76,28.42
5403,46.88,17.54,42.37915835,34.761,28.08
5404,45.7,18.28,42.99429177,35.807,28.14
5405,45.77,17.06,49.34092336,39.364,31.47
5406,48.22,25.07,49.2129277,45.574,34.98
5407,53.47,28.79,59.49311409,48.38,39.98
5408,61.71,36.76,73.60102897,46.9,40.97
5409,64.07,35.5,62.42563115,43.571,42.79
5410,64.39,36.94,61.32524896,40.062,41.76
5411,64.03,32.93,64.21224316,38.469,40.65
5412,63.53,31.09,65.20367974,36.039,39.08
5413,59.9,28.6,55.12449915,34.386,38.28
5414,51.83,27.77,47.01146116,31.466,36.8
5415,48,26.16,46.03318905,30.016,37.98
5416,45.6,27.02,48.54356715,31.036,39.07
5417,45.81,29.56,37.20610239,34.41,42.62
5418,50.92,39.07,52.71495303,38.935,49.5
5419,59.89,38.92,74.7522836,44.107,53.39
5420,63.53,38.95,60.05354242,46.726,48.91
5421,63.44,37.52,63.79739259,46.685,44.29
5422,63.49,38.5,56.56406993,43.387,42.06
5423,62.15,38.68,67.36750997,40.445,36.19
5424,51.77,32.94,58.49844139,37.947,33.41
5425,48.73,32,56.50589556,36.239,32.24
5426,48.05,27.72,51.71663769,35.724,31.07
5427,47.85,29.15,48.22272052,36.407,30.18
5428,46.01,27.71,56.22621152,37.59,30.07
5429,44.43,26.53,53.58492998,41.19,32.1
5430,46.05,24.81,48.32829922,46.149,43.01
5431,49.32,26.01,62.2182619,49.104,51.58
5432,53.14,27.06,57.83298206,49.159,51.08
5433,58.25,30.43,56.22524588,46.818,51.98
5434,57.85,33.42,54.2927283,44.283,53.28
5435,53.69,36.44,63.40743592,42.912,51.63
5436,54.4,35.83,61.58905221,41.544,44.28
5437,52.23,36.24,63.12641374,39.989,39.17
5438,49.01,34.89,50.91128437,39.376,37.61
5439,48.25,30.04,50.77539648,41.192,37.01
5440,47.96,27.94,55.532324,43.265,38.01
5441,48.66,30.32,43.92317193,46.63,39.94
5442,53,36,47.85724372,51.066,45.69
5443,62.21,37.47,59.56553118,54.337,46.08
5444,64.28,38.99,63.33454332,54.543,43
5445,65,38.13,75.73195906,53.756,42.06
5446,64.83,39.91,67.70222334,50.111,40
5447,63.83,38.95,69.61306031,46.122,35.35
5448,55.75,31.17,53.11370087,43.337,38.36
5449,49.88,31.34,36.90041042,41.347,33.9
5450,47.97,29.35,25.6133526,40.164,31.77
5451,47.39,28.07,-7.712985621,39.662,30.31
5452,46.82,27.09,21.55499841,40.25,29.92
5453,46.51,27.04,41.36335259,43.232,29.06
5454,48.5,27.03,31.57693883,48.459,29
5455,55,26.87,21.81731471,48.984,29.1
5456,62.11,26.99,23.32583557,47.442,30.38
5457,63.63,28.05,20.33148524,41.874,31.39
5458,61.29,30.08,23.30114756,35.663,30.14
5459,55.01,32.7,44.29291999,32.04,29.91
5460,53.03,37.98,47.93070782,29.754,29.53
5461,51.02,37.85,44.23965291,29.191,28
5462,50.72,31.03,42.60524961,29.976,27.14
5463,50.46,29.68,38.96359292,33.645,26.07
5464,50.8,28.46,33.25218826,38.333,27.3
5465,51.88,27.04,38.15016424,44.631,29.11
5466,62.44,29.09,43.12951008,51.102,34.09
5467,65.7,32.42,58.99360489,56.017,36.98
5468,67.01,33.01,45.46096968,54.931,39.59
5469,67.06,31.06,57.71586896,52.517,39.93
5470,66.2,33.44,63.76528011,47.102,39.54
5471,64.39,30.98,57.81292917,42.952,34.14
5472,60.03,24.98,48.68798943,41.1,33.12
5473,50.66,29.11,55.32166748,39.78,29
5474,49.39,28.08,52.7298074,39.264,28
5475,47.44,26.01,48.42197173,39.904,26.5
5476,46.5,28,44.26762696,41.414,26.15
5477,47.02,26.03,40.87928592,44.82,25.7
5478,48.08,28.05,63.6750029,50.03,26
5479,56.64,34.93,65.68496606,52.568,25.95
5480,62.88,43.93,57.12245663,51.83,28
5481,64.44,46.07,58.4269828,48.04,28.36
5482,64.39,48.94,62.35250439,44.623,25.51
5483,63.05,51,65.53138555,42.623,24.11
5484,62.82,50,64.07935681,39.967,22.94
5485,61.96,49.54,54.10583609,38.354,21.91
5486,59.27,48.93,56.07639029,37.268,19.66
5487,55.24,47.94,55.32328096,37.823,20.9
5488,54.32,44.39,51.71939262,39.563,22.5
5489,57.21,43.07,55.49285993,42.778,28.11
5490,63,44.1,63.20309296,45.964,34
5491,64.46,44.91,83.3783688,48.583,36.98
5492,64.6,45.06,70.44580702,49.404,39.77
5493,64.57,44.93,61.2280939,48.287,40.21
5494,64.48,43.94,69.22153394,45.13,39.98
5495,63.9,39.95,62.35374376,42.629,35.07
5496,54.58,33.78,45.98631972,41.45,30.43
5497,57.28,28.99,40.74464362,40.403,28.72
5498,55.41,27.38,46.32149447,39.731,28.25
5499,49.31,25.05,38.14004574,39.18,27.75
5500,47.55,23.09,34.30761801,38.752,27.91
5501,47.3,22.1,29.50022118,38.598,30.13
5502,47.05,27.04,40.93136243,39.136,35.96
5503,47.89,32.83,23.1629481,39.668,41.44
5504,49.5,36.94,19.9994676,39.379,44.55
5505,53.89,41.09,26.22047222,36.448,44.75
5506,56.41,42.43,25.06598959,31.291,42.11
5507,53.6,42.03,41.0916492,26.989,41.91
5508,53.51,42.32,42.18104236,22.995,39.97
5509,47.42,40.5,25.11886248,19.481,38.67
5510,46.06,41.97,19.72146456,19.407,38.09
5511,45.57,41.16,12.18935228,22.392,39
5512,46.03,40.56,26.76200562,26.108,41
5513,48,40.92,37.05725943,32.155,45
5514,55.13,43.1,42.33868202,38.474,51.25
5515,62.14,44.99,59.14841888,43.413,61.47
5516,64.45,45.92,72.06053181,45.12,55.52
5517,64.9,45.31,74.61640566,45.045,51.1
5518,65.04,45.92,81.49640078,42.723,45
5519,64.98,44.15,85.58369073,40.328,38.74
5520,62.14,36.04,72.92940047,38.244,35.83
5521,55.56,33.04,77.33361719,36.588,33.4
